,tweet
165,sctv dan indosiar mendapat penghargaan dari pt mrt jakarta terkait pemberitaan mrt. penghargaan ini sebagai apresiasi terhadap media yang ikut berperan memajukan transportasi di jakarta. #liputan6sctv https://t.co/flms0d1a6h
166,"keren!!! haha... coba di mrt jakarta ada kyk gini yak, heu~ https://t.co/lzukbnmcwc"
167,"mrt jakarta gandeng kpk di proyek fase 2, apa saja yang dikawal? https://t.co/klivv8aotv"
168,"cegah korupsi, mrt jakarta gandeng kpk awasi proyek faseâ 2 https://t.co/em9nmhq1kh https://t.co/lfzt6jrtnw"
169,mrt jakarta beri apresiasi pada stakeholder danâ media https://t.co/fzzc48zrzu https://t.co/dlanzvcqey
170,pertama nyoba mrt ma pacar di jakarta https://t.co/u9ps5sjfys
171,@mrtjakarta pagi ini mrt lebak bulus-bundaranhi penuh.. banyak kelas middle-up naik mrt berangkat kerja.. terlihat cukup berhasil dalam mengurangi pemakaian mobil di jakarta
172,"cegah korupsi, mrt jakarta gandeng kpk awasi proyek fase 2 <  https://t.co/aseynoiie4"
173,gubenur dki jakarta anies baswedan mengatakan moda raya terpadu (mrt) merupakan salah satu tulang punggung pilar penyambung seluruh moda transportasi umum di ibu kota. https://t.co/hjxgjgn8k1
174,"kamu bisa berkontribusi mengurangi macet jakarta dengan mulai membiasakan menggunakan transportasi publik seperti transjakarta, commuterline, mrt hingga lrt.

yuk, gunakan transportasi publik dari sekarang!"
175,@null mrt jakarta mampu kurangi 5.600 kendaraan pribadi perbaikan layanan transportasi  https://t.co/97k9oh9qio
176,"yang selalu bully dan nyinyirin pak anies yang katanya tak ada prestasi,main2lah ke jakarta naik busway,mrt,lrt,silakan2,ha2 https://t.co/p3mclggal2"
177,apakah ada jakarta explorer di stasiun mrt senayan yg terdekat? @mrtjakarta @pt_transjakarta
178,@pt_transjakarta @mrtjakarta kalau mau naik jakarta explorer.. mrt station terdekat apa ya?
179,ayo kita pacaran tapi aku ngapunya motor jadi kita keliling jakarta naik mrt saja
180,-. mrt jakarta apresiasi 92 pemangku kepentingan https://t.co/kzn3ma0tvx
181,"lokasi nya ada di museum tekstil jakarta, went there by tj dari tangerang & lanjut pake mrt sampe bundaran hi, sampe bundaran hi pake gocar cuman 12k ke museum nya"
182,antara meraih apresiasi atas pemberitaan masif mrt jakarta https://t.co/gs796zerjd
183,"pengguna mrt lampaui target, anies berharap jakarta tidak lagi macet https://t.co/fozzeopbzs"
184,mrt jakarta apresiasi 92 pemangku kepentingan https://t.co/pmn4wjwvtu
185,"mama: berarti kalo mau cari aman, bagus sama yang adek mau, unhas aja ya pa?

bapa: iiiyaa, gapapasih, itu yg megang mrt di jakarta juga kan teknik sipil unhas, tapi ya gitu, jarang cewe cantik ya de, hehehehe(ketawa gede)

*gua dalem hati(nah inii hahahahaha)"
186,antara raih apresiasi atas pemberitaan masif mrt jakarta https://t.co/eyrxlfolmu
187,"yuk dengarkan pesan dari dirut mrt jakarta, william sabandar kepada pendengar radio elshinta. (fam) @mrtjakarta #elshintaedisimalam https://t.co/xgk4gthqaz"
188,@gruinteas mau ke jakarta gue nyoba mrt. ??
189,"@aniesbaswedan @mrtjakarta bertepatan dengan hut ke-11, pt mrt jakarta mengadakan malam apresiasi stakeholders pembangunan mrt jakarta fase 1 lebak bulus-bundaran hi yang digelar di hotel le meridien jakarta, rabu (19/6) malam. (fam) @mrtjakarta #elshintaedisimalam https://t.co/f7rqelklqd"
190,malam apresiasi mrt jakarta https://t.co/36t5gzzdxj
191,@srpindo @umaayu1 @pejuangga hhhmm pdhl mrt jakarta hasil utang jg loh kok g dikritik yaa ups kan sejunjungan
192,"dirut mrtjakarta william sabandar memberikan plakat apresiasi kepada radio elshinta atas kontribusi pembangunan mrt jakarta fase 1 lebak bulus - bundaran hi, acara malam apresiasi mrt jakarta di le meridien jakarta, rabu (19/6) malam. ??ale aniesbaswedan https://t.co/frdo0bbw0l"
193,"sekretaris kota jakarta barat eldi andi menghadiri malam apresiasi mrt jakarta yang dibuka oleh gubernur provinsi dki jakarta anies baswedan di sasono mulyo ballroom le meridien jakarta.
#pemkotjb https://t.co/s4we067mb7"
194,"kami , @experd , @vere075 , bangga karena banyak mendukung terjadinya mrt jkt , hingga lancar jaya dan terpuji , ada jpnambsindonesia  yang jenaka ini pula @ le meridien jakarta https://t.co/jtw1mx9yns"
195,"@pt_transjakarta infonya dong ,, apakah naik bus tj dari rwmangun ke halte dukuh atas sudah bisa lngsung akses ke mrt jakarta kah atau belum?"
196,"@putrimegairv pls bgdddd mrt bandung-jakarta dong:"")) harapan qtaahhhh"
197,"ternyata setelah diskon 50% ongkos mrt dicabut, penumpang tetap rame aja lho sampe sekarang https://t.co/xsjjq3iou2
#mrtjakarta #mrtjakartaproject #mrtjakartans #mrtjakarta2019 https://t.co/lkwa4psrrd"
198,"jujur ngga kapok naik transportasi publik lg, seharian pulang-pergi naik mrt & metrotrans & pedestrian walk-nya nyaman sekali .. hehe selalu suka jakarta bagian sini ??? https://t.co/1tuvndz9f0"
199,"mrt udh ada
lrt juga udh ada
kereta cepat jakarta-bandung juga bakal ada.
ini gada yang mw buat kereta cepat kalideres-sudirman apa ?"
200,fase 2 mrt jakarta ditargetkan rampung pada 2024 https://t.co/rricz6hrgo
201,"nah, lagi-lagi nih mo ngingetin klo mesin otomatis di stasiun mrt bisa dimanfaatkan lho https://t.co/jlfuhhytrb #mrtjakarta #mrtjakartaproject #mrtjakartans #mrtjakarta2019 https://t.co/8uhfgahy5g"
202,kereta api kartu mrt jakarta pusat tanggal berapa
203,@awkeziaa ibukota pindah lrt mrt toll listrik dicabut semua dari jakarta
204,"// jakarta panas, yang adem cuma didalam mrt saja. ????"
205,hoy ang ganda ng mrt ng jakarta!!! grabeeeee very singapore-style kasi may pa gate kineso pa bago yung mismong train hahahahaha
206,"kepada dinas tata kota jakarta tersayang, tolong dong pedestrian stasiun mrt istora senayan dikasih penghijauan jangan aspal aja. hari ini panas sekali dan orang-orang yang jalan disana sangat kepanasan karena tidak ada yang melindungi mereka saat berjalan :("
207,"@ubermoon @genduti nanti kalo ke jakarta main ke rm nusa indah di jl ahmad dahlan, dekat mrt blok m. kalau beruntung ada kiriman bolu meranti nyempil dengan oleh-oleh lain"
208,"https://t.co/ncmm0abhuk 
rencana pembangunan global sdgs masuk dalam pembangunan nasional salah satunya keberhasilan jakarta dalam memperbaiki sistem transportasi massal berupa mrt dapat mengurangi macet dan juga kebijakan ganjil genap. kalian setuju ?
#jakartaberketahanan #..."
209,"lagi viral bau mrt jakarta gak enak.
entah bau ac campur keringet rang orang, atau bau gerbongnya itu sendiri. udara dr ac central.
baunya mirip di mrt singapore."
210,"busway, lrt, mrt....i love jakarta"
211,"kerja di jakarta dan indoor tidak seburuk yang gue bayangkan dulu.. sangat terbantu oleh mrt dan tj buat transportasi. kalo harus naik motor mah gue bakal mikir beberapa kali buat kerja di jakarta, macet parah"
212,mrt mampu kurangi penggunaan 5.600 kendaraan pribadi #mrt #transportasi #macet #jakarta #polisi https://t.co/dfxshfyc2f
213,mrt diprediksi bisa kurangi 5.600 kendaraan pribadi https://t.co/vydztpbgbr
214,"@arduino_id hai kak, 
berikut kartu uang elektronik yang dapat digunakan untuk layanan mrt jakarta
jaklingko,e-money, brizzi,tap cash, flazz, dan jakcard
terima kasih"
215,"https://t.co/ggli6josm7 mrt aja belom pernah cobain, malah lrt duluan ??
lrt yang dulu jadi bahan keributan. fakta yang gw baru tahu, lrt jakarta ini ternyata beda sama lrt yang dari cibubur-cawang. kupikir sama."
216,"@kompascom ntar pajak kendaraan bermotor dinaikin, protes...
harga bahan bakar dinaikin juga protes...
itu semua juga biar pengguna kendaraan pribadi berkurang...
biar pada pakai angkutan kota...
udah dibuat trans-jakarta, mrt, dll..."
217,"hanya bisa melihatmu dari kejauhan bersama yang lain ??.
â¢ â¢ 
#abangojek #yamaha #mt25 #nakedbike #bikerinstagram #sportbike #bigbike #shoeihelmets #motegi #japan #manekineko #mrt #station #jakarta #indonesiaâ¦ https://t.co/hmiiucvtwn"
218,"malam ini dimulai dengan ngobrol bareng dengan alumni2 smk negeri 7 samarinda di jakarta lalu kita menuju mrt bundaran hi lanjut ke istora merdeka. 

lanjut ke wisata kuliner di sate tai chan senayan. semoga bisaâ¦ https://t.co/o8trleilxi"
219,"belom pernah nyoba mrt yg di jakarta. padahal dr kantor tinggal ngesot.. giliran di luar yg dicari2 mrt maklum taxi nya mahal, jiwa qismeen ga jauh2 dr hitung menghitung."
220,penumpang mrt di jakarta ni lama-lama gayanya ketaker kaya nasi berkat.
221,"@mprabum ya menurut gua lrt and mrt ada waktunya bakal jadi pepes presto juga. because yaa emang populasi di jakarta udah kebanyakan bangettt, overload gtu wkwk."
222,mrt klaim bisa kurangi 5.600 kendaraan pribadi di jakarta https://t.co/p5iuei4ok3
223,panduan naik mrt di #jakarta yang bikin traveler merasa lagi ada di #singapura -. https://t.co/zjbouquzvt https://t.co/3hytqk4nm2
224,dor! ada yg pernah naik mrt jakarta pake kartu single trip? itu sistemnya sama kayak kartu thb commuter line ga sih? yang pernah rep dong ak mau tanyaâ² hehe
225,"mrt jakarta belum optimal, integrasi moda transportasi minim

#pemprov-dki-jakarta #mrt-jakarta #dishub-dki-jakarta

https://t.co/xcoa4nrqic"
226,"jakarta udah sembuh. 
sejam dari kantor sampe st sudirman. 
:(
ku mual
ku mau muntah yawlaaaa ??
tau gini tadi naik mrt"
227,mrt miniatur jakarta
228,"@outstandjing yup, mrt terbukti mengurangi kemacetan jakarta sekitar 8%, bahkan sebelum mrt beroperasi saat penelitian tomtom dilakukan."
229,"1. pt mass rapid transit jakarta (mrt) - processing data intern
??if you can operate microsoft office and do the data entry, you can join in processing data with 2 month experience in mrt jakarta. more details can be obtained at https://t.co/s4adbchfwb"
230,"@jonathanend lebaran kemaren sengaja ke jakarta seminggu cuma buat cobain angkutan umum mulai bajaj, krl, busway, dan mrt.. senang sekali.. tapi knpa ga nemu yg gratis ini yak?"
231,"flap gate/scanner gate mrt jakarta kenapa so problematic, ya? di singapura atau malaysia gak gitu

@mrtjakarta"
232,cukup excited dan nervous secara bersamaan??? gasabar nonton cuii masih lama bgt tapi karena udah megang tiket jadi maunya cepetan dan mau nyoba mrt untuk pertama kalinya wkwk gimana sih nih orang jakarta masa baru nyoba huhu
233,alhamdulillah itâs mrt indonesia@jakarta. @ stasiun blok m - mrt jakarta https://t.co/dgm5ngxcvo
234,hari minggu kemarin naik mrt jakarta. gue beli kartu single trip di vending machine. terus kan ada kembaliannya uang koin.
235,mrt jakarta ini dutch roll nya minim sekali ya. ga kerasa.
236,"@jeremiavs hai kak, 
mohon maaf kartu tapcash yang menyatu dengan ktm saat ini tidak berfungsi untuk layanan mrt jakarta. terima kasih"
237,"halo sobat #wemove! mau keliling jakarta ga usah pusing lagi, naik kereta aja!
kehadiran krl, mrt dan kini lrt memudahkan mobilitas warga jakarta.

#transportasipublik #kendaraanumum #fdtj #mrt #lrt #krl #commuterline #lrtjkt #mrtjkt #cityfriendly #urbansociety #naikkereta https://t.co/emcz978zqn"
238,"@null depo listrik mrt fase ii tak kunjung dibangun, ini penjelasan pln rt jakarta men  https://t.co/i9cjdi5z85"
239,"jadi relnya mengandung listrik ges. beda sama mrt sama krl, ini pake listrik aliran bawah yang ada di rel, kalo doi pake listrik aliran atas (@ sushi hiro in jakarta utara, dki jakarta) https://t.co/5igfyfmsob https://t.co/lr5wdgzcoq"
240,seneng deh skrg gue mau main sejauh apapun di jakarta bisa balik kerumah dgn mudah naik mrt. ga lagi kena debu dan asep jalanan hehe
241,mrt jakarta sudah 11 tahun. jadi pengen tahu 11 tahun itu perjuangannya seperti apa. rata-rata artikel ngasih info timeline pembangunannya. bukan tentang perusahaannya. https://t.co/8ygerwe0fx
242,"@fr_pratama jakarta dibangun mrt,  lrt,  kereta cepat dll, untuk apa? sedang china siap dana 3000t untuk pemindahan ibukota"
243,"first ever jakarta mrt experience, it was a pleasant journey!"
244,"@mrtjakarta mimin, izin bertanya. apakah nanti ada kebijakan jika kartu multi trip commuter line jabodetabek bisa digunakan juga untuk naik mrt jakarta? terimakasih."
245,tergamau naik mrt kalo gaada tujuannya &&akhirnya for the first time ada kesempatan yg mengharuskan naik mrt. terharu bgt jakarta bisa begini ??
246,@ochiedrasyid_20 @babibubabe @commuterline karena mrt dan lrt cuma buat orang jakarta ataupun yang udah nyampe jakarta dan butuh moda transportasi dalam kota. kalo commuter line jabodetabek kan udah melintas akap
247,"@commuterline seharusnya perawatan dilakukan setelah jam operasional, pukul 24:00 sd. pukul 03:30. coba pelajari apa yg  sudah dilakukan pt mrt jakarta."
248,satu etiket yang masih harus dipelajari oleh penumpang mrt jakarta: jangan berdiri di sekitar pintu keluar/masuk kereta. masuklah ke dalam dan jangan menghalangi orang.
249,"@adeeput_ hai kak, 
mrt jakarta beroperasi normal dengan rute dari stasiun lebak bulus grab - bundaran hi. terima kasih"
250,@null kemacetan di jakarta menurun karena mrt cs? tingkat kemacetan di jakarta menurun  https://t.co/xbejbldeze
251,@tubirfess 2. kenapa sih palembang gak diminati? ya aku gak tau daerah sana sih tapi kalo di jakarta kamu yang kerja mau naik motor dan mobil siap siap berangkat jam 3 atau 4 pagi demi gak kena macet di jalan makanya mereka lebih memilih krl dan mrt
252,udh balik neng jakarta aku blm nyobain naik mrt hiks sedi
253,"@pegasoess ih dodol ahahaha... ydah ga papa, kalo kita berjodoh sebagai mutual kita bisa hang out, yah gak le thailand yg deket aja ke jakarta ?? aku blm nyoba mrt di jakarta"
254,"akhirnya rasa penasaran dibayar lunas kagak pake dicicil, naek mrt juga nih...keren banget sih, berasa lagi di luar negeri_
#me #man #mrtjakarta #jakarta #style #fashion #ootd #indonesia #likeforlike #like4likeâ¦ https://t.co/o1u8litkvv"
255,"gue kira td lo mau ngetik âjadi betah duduk2 di mrt jakartaâ. ya monmaap, barti bukan jakartanya yang sejuk. ac nya aja. bikin masuk angin. ehe https://t.co/bpjjvkqfsd"
256,"kalau di jakarta ada krl, mrt & lrt maka di nagara hss ada jukung sudur bagandingan. nagara panen semangka... ???????? . . .

eh, jadi ingin berwisata semangka?? . . .

sumber: boernot

follow: habargawian &â¦ https://t.co/5i5eppgzss"
257,"@dirtyjulian perasaan sih dibawah 5 juta juga bisa hidup layak di jakarta dg kost kamar mandi dalam asal tidak pakai ac & masak sendiri, naik public transport (tj/krl/mrt) & gak sering2 ke mall. tapi kalau mau yg versi menikmati hidup entahlah..."
258,di mrt jakarta gaada tv gini yah ??https://t.co/1zuvzfj035
259,"jakarta malem ini lumayan sejuk, angin semilir,jadi betah duduk2 di pinggiran stesyen mrt dukuh atas~"
260,akhirnya cobain mrt di jakarta ???? https://t.co/ekw7pbbw4o
261,"berharap kedepannya warga jakarta lebih banyak menggunakan transportasi publik dibanding kendaraan pribadi, karena semenjak asian games, jalur pedestrian diperbaiki biar pejalan kaki nyaman, apalagi pedestrian yang dideket stasiun mrt udah rapi. makin enak bgt."
262,"tadi uji publik lrt! yeay! emang sebenernya masih agak jauh dari rumah ke velodrome, tapi dari segi kebersihan sampe ketepatan waktu kedatangan gabeda jauh dr mrt! petugasnya ramah-ramah dan bersih banget. terlalu cinta sama jakarta dan seisinya. bedanya cmn di gerbongnya aja. https://t.co/1fii8xccq0"
263,@ukinindonesia @moazzamtmalik lebih enak mrt jakarta atau tube london? #tanyadubesinggris
264,mrt @ gelora bung karno (senayan-jakarta-indonesia) https://t.co/murpkhfxoh
265,"pake transjak menuju gbk, khalid mau ngerasain mrt ?? @ slipi jaya, jakarta barat https://t.co/atjtquyomi"
266,"mrt jakarta
trying the jakarta mrt couple months ago, and i was so excited finally we have new public transportation in jakarta. it will be much easier for commuters to travel around jakarta.

#ubahjakartaâ¦ https://t.co/fv081zfnt0"
267,"balik ngampus pulang ke rumah-> ganti baju olahraga -> cabut bundaran hi -> naik mrt jakarta -> gbk ?? 
my daily routine, jangan lupa sempetin olahraga!?? https://t.co/zkhvkiy7yh"
268,"@kikii61 hai kak, 
mrt jakarta beroperasi mulai pukul 05.00 -24.00 
terima kasih"
269,"@irfanfauzi_muh @sovialenna hai kak, 
kartu brizzi bisa digunakan untuk naik mrt jakarta. terima kasih"
270,"public trial lrt gak terlalu hype, beda bgt sama public trial mrt. apakah karena lokasinya di jakarta timur?? hmmm"
271,"menjajal 'ratangga' 
 
mrt jakarta mulai beroperasi maret 2019. moda transportasi masal berbasis kereta listrik ini mengadopsi desain dan teknologi jepang dengan nilai proyek rp 17 t, berasal dari pinjamanâ¦ https://t.co/z1fr7kj9mo"
272,"selamat sore ?? monggo ditonton

[trip report] keren!! mencoba naik & review mrt jakarta dari bundaran hi ke lebak bulus

https://t.co/0kxgxibnkw"
273,"i'm at stasiun mrt senayan - @mrtjakarta in jakarta selatan, dki jakarta https://t.co/qrgp29dtdz"
274,ngedate alam teh di jakarta dimana ya... gue aja liat gunung pas di stasiun fatmawti pas naik mrt senengnya bukan main ???? https://t.co/eskkd8hxbj
275,"mawar : ke jakarta yok
melati : ngapain ?
mawar : nyoba naik mrt sama liat monas
melati : mung ngono tok ?
mawar : yo iyo to, lha ngopo meneh
melati : somplakmu mbok dikurangi, wis tuo barang
mawar : wkwkwk"
276,mrt jakarta gak kalah sama yg pernah saya naikin di singapur trnyata...
